MSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E02004408,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0.023,0.0421,0.057,0.0462,0.0249,0.0538,0.0523,0.0506,0.0491,0.0478,0.047,0.0467,0.0467,0.0467,0.0467
E02004409,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0247,0.0452,0.0612,0.0495,0.0267,0.0578,0.0561,0.0543,0.0527,0.0513,0.0504,0.0501,0.0501,0.0501,0.0501
E02004410,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.4374,0.8009,1.0846,0.8787,0.473,1.0246,0.9945,0.9631,0.9347,0.9093,0.8948,0.8881,0.8881,0.8881,0.8881
E02004411,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0113,0.0667,0.122,0.1653,0.1339,0.0721,0.1561,0.1516,0.1468,0.1425,0.1386,0.1364,0.1353,0.1353,0.1353,0.1353
E02004412,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0.0306,0.056,0.0758,0.0614,0.0331,0.0716,0.0695,0.0673,0.0653,0.0636,0.0625,0.0621,0.0621,0.0621,0.0621
E02004413,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0.1616,0.2958,0.4006,0.3245,0.1747,0.3784,0.3673,0.3557,0.3452,0.3358,0.3305,0.328,0.328,0.328,0.328
E02004414,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0119,0.0701,0.1283,0.1738,0.1408,0.0758,0.1642,0.1594,0.1544,0.1498,0.1457,0.1434,0.1423,0.1423,0.1423,0.1423
E02004415,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,50.0764,50.6976,51.3187,51.8038,51.4518,50.7585,48.9355,47.4976,46.0002,44.6447,43.4291,42.7381,42.418,42.418,42.418,42.418
E02004416,Standalone - Grid Services,Electric Engagement,High,MW,0,0,49.9,149.7,149.7,149.7,199.6,199.6,199.6,199.6,199.6,199.6,199.6589,199.9482,200.2376,200.4635,200.2995,199.9766,189.3643,183.8003,178.0056,172.7602,168.0562,165.3823,164.1437,164.1437,164.1437,164.1437
E02004417,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0156,0.0286,0.0388,0.0314,0.0169,0.0366,0.0356,0.0344,0.0334,0.0325,0.032,0.0318,0.0318,0.0318,0.0318
E02004418,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0076,0.0452,0.0828,0.1121,0.0908,0.0489,0.1059,0.1028,0.0995,0.0966,0.094,0.0925,0.0918,0.0918,0.0918,0.0918
E02004419,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0126,0.0743,0.1361,0.1843,0.1493,0.0804,0.1741,0.169,0.1636,0.1588,0.1545,0.152,0.1509,0.1509,0.1509,0.1509
E02004420,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.1983,1.1727,2.147,2.9079,2.3557,1.2682,2.7469,2.6661,2.5821,2.506,2.4378,2.399,2.381,2.381,2.381,2.381
E02004421,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0.0997,0.1825,0.2472,0.2003,0.10780000000000001,0.2335,0.2267,0.2195,0.2131,0.2073,0.204,0.2024,0.2024,0.2024,0.2024
E02004422,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0749,0.4429,0.8109,1.0983,0.8898,0.479,1.0375,1.007,0.9752,0.9465,0.9207,0.9061,0.8993,0.8993,0.8993,0.8993
E02004423,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0.0328,0.06,0.0813,0.0659,0.0355,0.0768,0.0746,0.0722,0.0701,0.0682,0.0671,0.0666,0.0666,0.0666,0.0666
E02004424,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0055,0.0069,0.0015,0.0065,0.0062,0.0059,0.0055,0.0052,0.0051,0.005,0.005,0.005,0.005,0.005
E02004425,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271,0.0463,0.0578,0.0125,0.0547,0.052,0.0493,0.0464,0.044,0.0424,0.0418,0.0418,0.0418,0.0418,0.0418
E02004426,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,0.0206,0.0258,0.0056,0.0244,0.0232,0.022,0.0207,0.0196,0.0189,0.0187,0.0186,0.0186,0.0186,0.0186
E02004427,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313,0.0536,0.0669,0.0145,0.0632,0.0601,0.057,0.0537,0.0509,0.0491,0.0484,0.0484,0.0484,0.0484,0.0484
E02004428,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0.0134,0.0167,0.0036,0.0158,0.015,0.0143,0.0134,0.0127,0.0123,0.0121,0.0121,0.0121,0.0121,0.0121
E02004429,Standalone - Grid Services,Electric Engagement,High,MW,10,15,15,15,15,15,15,15,15,15,15,15,15,15.0654,15.1118,15.1397,15.0302,14.3059,13.6071,12.8994,12.1464,11.5109,11.0968,10.9514,10.9446,10.9446,10.9446,10.9446
E02004430,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202,0.0346,0.0432,0.0093,0.0408,0.0388,0.0368,0.0346,0.0328,0.0316,0.0312,0.0312,0.0312,0.0312,0.0312
E02004431,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416,0.0711,0.0887,0.0192,0.0838,0.0798,0.0756,0.0712,0.0675,0.065,0.0642,0.0641,0.0641,0.0641,0.0641
E02004432,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9908,50.0552,50.0938,49.9419,47.3352,45.0228,42.6811,40.1898,38.0871,36.717,36.2357,36.2133,36.2133,36.2133,36.2133
E02004433,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004434,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1067,0.1825,0.2278,0.0492,0.2153,0.2048,0.1941,0.1828,0.1732,0.167,0.1648,0.1647,0.1647,0.1647,0.1647
E02004435,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063,0.0108,0.0135,0.0029,0.0127,0.0121,0.0115,0.0108,0.0103,0.0099,0.0098,0.0098,0.0098,0.0098,0.0098
E02004436,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004437,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004438,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0.0088,0.011,0.0024,0.0104,0.0099,0.0094,0.0088,0.0084,0.0081,0.008,0.008,0.008,0.008,0.008
E02004439,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004440,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004441,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0.0099,0.0123,0.0027,0.0116,0.0111,0.0105,0.0099,0.0094,0.009,0.0089,0.0089,0.0089,0.0089,0.0089
E02004442,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0016,0.002,4e-4,0.0019,0.0018,0.0017,0.0016,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
E02004443,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103,0.0176,0.022,0.0047,0.0208,0.0198,0.0187,0.0176,0.0167,0.0161,0.0159,0.0159,0.0159,0.0159,0.0159
E02004444,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004445,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461,0.0789,0.0985,0.0213,0.093,0.0885,0.0839,0.079,0.0749,0.0722,0.0712,0.0712,0.0712,0.0712,0.0712
E02004446,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328,0.0561,0.0701,0.0151,0.0662,0.063,0.0597,0.0562,0.0533,0.0514,0.0507,0.0506,0.0506,0.0506,0.0506
E02004447,Standalone - Grid Services,Electric Engagement,High,MW,20,20,20,20,20,20,20,20,20,20,20,20,20,20.1358,20.2323,20.2901,20.0626,19.1727,18.2361,17.2876,16.2786,15.4268,14.8719,14.677,14.6679,14.6679,14.6679,14.6679
E02004448,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1097,0.1876,0.2343,0.0506,0.2214,0.2106,0.1996,0.188,0.1782,0.1717,0.1695,0.1694,0.1694,0.1694,0.1694
E02004449,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0.0121,0.0151,0.0033,0.0143,0.0136,0.0129,0.0121,0.0115,0.0111,0.0109,0.0109,0.0109,0.0109,0.0109
E02004450,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2259,0.3864,0.4825,0.1042,0.4559,0.4336,0.4111,0.3871,0.3668,0.3536,0.349,0.3488,0.3488,0.3488,0.3488
E02004451,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211,0.0361,0.045,0.0097,0.0426,0.0405,0.0384,0.0361,0.0342,0.033,0.0326,0.0326,0.0326,0.0326,0.0326
E02004452,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857,0.1466,0.1831,0.0395,0.173,0.1646,0.156,0.1469,0.1392,0.1342,0.1324,0.1324,0.1324,0.1324,0.1324
E02004453,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,5e-4,6e-4,1e-4,6e-4,6e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4
E02004454,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,2e-4,3e-4,1e-4,2e-4,2e-4,2e-4,2e-4,2e-4,2e-4,2e-4,2e-4,2e-4,2e-4,2e-4
E02004455,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367,0.0627,0.0783,0.0169,0.074,0.0704,0.0667,0.0628,0.0595,0.0574,0.0566,0.0566,0.0566,0.0566,0.0566
E02004456,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0055,0.0068,0.0015,0.0065,0.0061,0.0058,0.0055,0.0052,0.005,0.0049,0.0049,0.0049,0.0049,0.0049
E02004457,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566,0.0969,0.1209,0.0261,0.1143,0.1087,0.103,0.097,0.092,0.0886,0.0875,0.0874,0.0874,0.0874,0.0874
E02004458,Standalone - Grid Services,Electric Engagement,High,MW,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0457,10.0782,10.0976,10.0211,9.5416,9.0754,8.6034,8.1012,7.6774,7.4012,7.3042,7.2997,7.2997,7.2997,7.2997
E02004459,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655,0.112,0.1398,0.0302,0.1321,0.1257,0.1191,0.1122,0.1063,0.1025,0.1011,0.1011,0.1011,0.1011,0.1011
E02004460,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.0066,0.0082,0.0018,0.0077,0.0074,0.007,0.0066,0.0062,0.006,0.0059,0.0059,0.0059,0.0059,0.0059
E02004461,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004462,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,3e-4,1e-4,3e-4,3e-4,3e-4,3e-4,2e-4,2e-4,2e-4,2e-4,2e-4,2e-4,2e-4
E02004463,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0.0693,0.0866,0.0187,0.0818,0.0778,0.0737,0.0694,0.0658,0.0634,0.0626,0.0626,0.0626,0.0626,0.0626
E02004464,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846,0.1446,0.1806,0.039,0.1706,0.1623,0.1538,0.1449,0.1373,0.1323,0.1306,0.1305,0.1305,0.1305,0.1305
E02004465,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1814,0.3102,0.3873,0.0837,0.366,0.3481,0.33,0.3107,0.2945,0.2839,0.2802,0.28,0.28,0.28,0.28
E02004466,Standalone - Grid Services,Electric Engagement,High,MW,59.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9395,71.9675,71.9843,71.9182,68.0202,64.6973,61.3324,57.7524,54.7307,52.762,52.0704,52.0382,52.0382,52.0382,52.0382
E02004467,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,3e-4,4e-4,1e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4
E02004468,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152,0.026,0.0325,0.007,0.0307,0.0292,0.0277,0.026,0.0247,0.0238,0.0235,0.0235,0.0235,0.0235,0.0235
E02004469,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.0101,0.0126,0.0027,0.0119,0.0113,0.0107,0.0101,0.0095,0.0092,0.0091,0.0091,0.0091,0.0091,0.0091
E02004470,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,2e-4,2e-4,0,2e-4,2e-4,2e-4,2e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4
E02004471,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.0103,0.0128,0.0028,0.0121,0.0115,0.0109,0.0103,0.0098,0.0094,0.0093,0.0093,0.0093,0.0093,0.0093
E02004472,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087,0.0148,0.0185,0.004,0.0175,0.0166,0.0158,0.0148,0.0141,0.0136,0.0134,0.0134,0.0134,0.0134,0.0134
E02004473,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0023,0.0029,6e-4,0.0027,0.0026,0.0025,0.0023,0.0022,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021
E02004474,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.0581,0.0726,0.0157,0.0686,0.0653,0.0619,0.0582,0.0552,0.0532,0.0525,0.0525,0.0525,0.0525,0.0525
E02004475,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.0084,0.0105,0.0023,0.0099,0.0094,0.0089,0.0084,0.008,0.0077,0.0076,0.0076,0.0076,0.0076,0.0076
E02004476,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-4,0.0015,0.0019,4e-4,0.0018,0.0017,0.0016,0.0015,0.0015,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014
E02004477,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277,0.0474,0.0592,0.0128,0.056,0.0532,0.0505,0.0475,0.045,0.0434,0.0428,0.0428,0.0428,0.0428,0.0428
E02004478,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0.003,0.0037,8e-4,0.0035,0.0033,0.0032,0.003,0.0028,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027
E02004479,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102,0.0175,0.0218,0.0047,0.0206,0.0196,0.0186,0.0175,0.0166,0.016,0.0158,0.0158,0.0158,0.0158,0.0158
E02004480,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-4,0.001,0.0012,3e-4,0.0011,0.0011,0.001,0.001,9e-4,9e-4,9e-4,9e-4,9e-4,9e-4,9e-4
E02004481,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004482,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561,0.0959,0.1198,0.0259,0.1132,0.1077,0.1021,0.0961,0.0911,0.0878,0.0867,0.0866,0.0866,0.0866,0.0866
E02004483,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0.0069,0.0087,0.0019,0.0082,0.0078,0.0074,0.0069,0.0066,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063
E02004484,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004485,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704,0.1204,0.1503,0.0325,0.142,0.1351,0.128,0.1206,0.1143,0.1102,0.1087,0.1086,0.1086,0.1086,0.1086
E02004486,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,3e-4,4e-4,1e-4,4e-4,4e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4
E02004487,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-4,0.0013,0.0016,3e-4,0.0015,0.0014,0.0014,0.0013,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
E02004488,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0018,0.0022,5e-4,0.0021,0.002,0.0019,0.0018,0.0017,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016
E02004489,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513,0.0877,0.1095,0.0236,0.1034,0.0984,0.0933,0.0878,0.0832,0.0802,0.0792,0.0791,0.0791,0.0791,0.0791
E02004490,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004491,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,6e-4,7e-4,1e-4,6e-4,6e-4,6e-4,6e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4
E02004492,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.0074,0.0093,0.002,0.0087,0.0083,0.0079,0.0074,0.007,0.0068,0.0067,0.0067,0.0067,0.0067,0.0067
E02004493,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,6e-4,7e-4,2e-4,7e-4,7e-4,6e-4,6e-4,6e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4
E02004495,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418,0.0715,0.0893,0.0193,0.0844,0.0803,0.0761,0.0717,0.0679,0.0655,0.0646,0.0646,0.0646,0.0646,0.0646
E02004496,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,4e-4,5e-4,1e-4,5e-4,5e-4,4e-4,4e-4,4e-4,4e-4,4e-4,4e-4,4e-4,4e-4,4e-4
E02004497,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1221,0.2088,0.2608,0.0563,0.2464,0.2344,0.2222,0.2092,0.1983,0.1911,0.1886,0.1885,0.1885,0.1885,0.1885
E02004498,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0169,0.021,0.0045,0.0199,0.0189,0.0179,0.0169,0.016,0.0154,0.0152,0.0152,0.0152,0.0152,0.0152
E02004499,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004500,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,5,5,5,5,5.1962,5.3355,5.4189,5.0905,5.1205,4.8703,4.617,4.3475,4.1201,3.9719,3.9198,3.9174,3.9174,3.9174,3.9174
E02004501,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745,0.1274,0.1591,0.0344,0.1503,0.143,0.1356,0.1276,0.121,0.1166,0.1151,0.115,0.115,0.115,0.115
E02004502,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.5711,0.7131,0.154,0.6738,0.6409,0.6076,0.5721,0.5422,0.5227,0.5158,0.5155,0.5155,0.5155,0.5155
E02004503,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547,0.0935,0.1167,0.0252,0.1103,0.1049,0.0994,0.0936,0.0887,0.0855,0.0844,0.0844,0.0844,0.0844,0.0844
E02004504,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.0425,0.0531,0.0115,0.0502,0.0477,0.0453,0.0426,0.0404,0.0389,0.0384,0.0384,0.0384,0.0384,0.0384
E02004505,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2057,0.3518,0.4392,0.0949,0.4151,0.3948,0.3742,0.3524,0.334,0.322,0.3177,0.3175,0.3175,0.3175,0.3175
E02004506,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0.034,0.0425,0.0092,0.0402,0.0382,0.0362,0.0341,0.0323,0.0312,0.0308,0.0307,0.0307,0.0307,0.0307
E02004507,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0.0125,0.0156,0.0034,0.0148,0.0141,0.0133,0.0125,0.0119,0.0115,0.0113,0.0113,0.0113,0.0113,0.0113
E02004508,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.065,0.0812,0.0175,0.0767,0.073,0.0692,0.0651,0.0617,0.0595,0.0587,0.0587,0.0587,0.0587,0.0587
E02004512,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,6e-4,7e-4,1e-4,6e-4,6e-4,6e-4,6e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4
E02004513,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0022,0.0027,6e-4,0.0026,0.0025,0.0023,0.0022,0.0021,0.002,0.002,0.002,0.002,0.002,0.002
E02004514,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111,0.019,0.0237,0.0051,0.0224,0.0213,0.0202,0.019,0.018,0.0173,0.0171,0.0171,0.0171,0.0171,0.0171
E02004515,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506,0.0865,0.108,0.0233,0.102,0.097,0.092,0.0866,0.0821,0.0791,0.0781,0.0781,0.0781,0.0781,0.0781
E02004516,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004517,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.0271,0.0339,0.0073,0.032,0.0304,0.0289,0.0272,0.0258,0.0248,0.0245,0.0245,0.0245,0.0245,0.0245
E02004518,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004519,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004520,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113,0.0194,0.0242,0.0052,0.0228,0.0217,0.0206,0.0194,0.0184,0.0177,0.0175,0.0175,0.0175,0.0175,0.0175
E02004521,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304,0.052,0.0649,0.014,0.0613,0.0583,0.0553,0.052,0.0493,0.0476,0.0469,0.0469,0.0469,0.0469,0.0469
E02004522,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317,0.0543,0.0677,0.0146,0.064,0.0609,0.0577,0.0543,0.0515,0.0497,0.049,0.049,0.049,0.049,0.049
